tconst,ordering,nconst,category,job,characters
tt1629114,4,nm0829181,actress,,"[""Liane Cartman"",""Fran"",""Sharon Marsh""]"
tt1629114,5,nm0333536,writer,creator,
tt1629114,6,nm0063872,producer,producer,
tt1629114,7,nm0154074,producer,producer,
tt1629114,8,nm0352778,producer,producer,
tt1629114,9,nm0397938,producer,producer,
tt1629162,10,nm2346189,writer,written by,
tt1629162,1,nm0144657,actor,,"[""Homer Simpson"",""Barney Gumble"",""Bluella""]"
tt1629162,2,nm0001413,actress,,"[""Marge Simpson""]"
tt1629162,3,nm0004813,actress,,"[""Bart Simpson"",""Ralph Wiggum"",""Kearney""]"
tt1629162,4,nm0810379,actress,,"[""Lisa Simpson""]"
tt1629162,5,nm0456658,director,,
tt1629162,6,nm0027214,director,supervising director,
tt1629162,7,nm0004981,writer,creator,
tt1629162,8,nm0000985,writer,creator,
tt1629162,9,nm0800376,writer,creator,
tt1630882,10,nm0839467,producer,producer,
tt1630882,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630882,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630882,3,nm0224007,actor,,"[""Bender""]"
tt1630882,4,nm0534134,actress,,"[""Linda"",""Princess Flavia"",""Washbucket""]"
tt1630882,5,nm1776046,director,,
tt1630882,6,nm0004981,writer,creator,
tt1630882,7,nm0169326,writer,creator,
tt1630882,8,nm0444517,writer,written by,
tt1630882,9,nm0441656,producer,producer,
tt1630883,10,nm0839467,producer,producer,
tt1630883,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630883,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630883,3,nm0224007,actor,,"[""Bender"",""Costume Contest Host"",""Alien Disguised as Human""]"
tt1630883,4,nm0534134,actress,,"[""Ndnd"",""Sea Monkeys Advertisement"",""Toy Salesman""]"
tt1630883,5,nm1434884,director,,
tt1630883,6,nm0004981,writer,creator,
tt1630883,7,nm0169326,writer,creator,
tt1630883,8,nm0894890,writer,written by,
tt1630883,9,nm0441656,producer,producer,
tt1630884,10,nm0839467,producer,producer,
tt1630884,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630884,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630884,3,nm0224007,actor,,"[""Bender"",""Elzar"",""URL""]"
tt1630884,4,nm0534134,actress,,"[""Mrs. Astor"",""The Queen of Yonkers"",""Turanga Munda""]"
tt1630884,5,nm0616261,director,,
tt1630884,6,nm0004981,writer,creator,
tt1630884,7,nm0169326,writer,creator,
tt1630884,8,nm0395489,writer,written by,
tt1630884,9,nm0441656,producer,producer,
tt1630885,10,nm0839467,producer,producer,
tt1630885,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630885,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630885,3,nm0224007,actor,,"[""Bender"",""Robot Santa"",""Barbados Slim""]"
tt1630885,4,nm0534134,actress,,"[""Tinny Tim"",""Esther"",""Petunia""]"
tt1630885,5,nm1401833,director,,
tt1630885,6,nm0004981,writer,creator,
tt1630885,7,nm0169326,writer,creator,
tt1630885,8,nm0746573,writer,written by,
tt1630885,9,nm0441656,producer,producer,
tt1630886,10,nm0839467,producer,producer,
tt1630886,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630886,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630886,3,nm0224007,actor,,"[""Bender"",""Sal""]"
tt1630886,4,nm0534134,actress,,"[""Hattie McDoogal"",""Petunia"",""Dr. Cahill""]"
tt1630886,5,nm1304857,director,,
tt1630886,6,nm0004981,writer,creator,
tt1630886,7,nm0169326,writer,creator,
tt1630886,8,nm0122695,writer,written by,
tt1630886,9,nm0441656,producer,producer,
tt1630887,10,nm0839467,producer,producer,
tt1630887,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630887,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630887,3,nm0224007,actor,,"[""Bender"",""Bender Clones""]"
tt1630887,4,nm0534134,actress,,"[""Linda"",""Answering Message""]"
tt1630887,5,nm1434884,director,,
tt1630887,6,nm0004981,writer,creator,
tt1630887,7,nm0169326,writer,creator,
tt1630887,8,nm1132209,writer,written by,
tt1630887,9,nm0441656,producer,producer,
tt1630888,10,nm0441656,producer,producer,
tt1630888,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630888,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630888,3,nm0224007,actor,,"[""Bender""]"
tt1630888,4,nm0534134,actress,,"[""Nerdbot"",""Lynn"",""Phone Operator""]"
tt1630888,5,nm1401833,director,,
tt1630888,6,nm0042796,director,supervising director,
tt1630888,7,nm0004981,writer,creator,
tt1630888,8,nm0169326,writer,creator,
tt1630888,9,nm0894890,writer,written by,
tt1630889,10,nm0441656,producer,producer,
tt1630889,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630889,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630889,3,nm0224007,actor,,"[""Bender"",""URL"",""Sound Effects 5000""]"
tt1630889,4,nm0534134,actress,,"[""Chief O'Manahan"",""Hattie MacDoogal"",""Future Crimes Interface""]"
tt1630889,5,nm1776046,director,,
tt1630889,6,nm0042796,director,supervising director,
tt1630889,7,nm0004981,writer,creator,
tt1630889,8,nm0169326,writer,creator,
tt1630889,9,nm0430781,writer,written by,
tt1630890,10,nm0441656,producer,producer,
tt1630890,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630890,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630890,3,nm0224007,actor,,"[""Bender"",""Joey Mousepad"",""The Space Pope""]"
tt1630890,4,nm0534134,actress,,"[""Bride"",""Fanny"",""Bella""]"
tt1630890,5,nm0547772,director,,
tt1630890,6,nm0042796,director,supervising director,
tt1630890,7,nm0004981,writer,creator,
tt1630890,8,nm0169326,writer,creator,
tt1630890,9,nm1397147,writer,written by,
tt1630891,10,nm0839467,producer,producer,
tt1630891,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630891,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630891,3,nm0224007,actor,,"[""Bender"",""Sal""]"
tt1630891,4,nm0534134,actress,,"[""Leela Actress"",""Petunia"",""Satellite Dish""]"
tt1630891,5,nm1401752,director,,
tt1630891,6,nm0004981,writer,creator,
tt1630891,7,nm0169326,writer,creator,
tt1630891,8,nm3958301,writer,teleplay by,
tt1630891,9,nm0441656,producer,producer,
tt1630892,10,nm0839467,producer,producer,
tt1630892,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630892,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630892,3,nm0224007,actor,,"[""Bender"",""Flexo"",""Antarian #2""]"
tt1630892,4,nm0534134,actress,,"[""Mom"",""Leela's Phone"",""Housewife of Sim City""]"
tt1630892,5,nm1776046,director,,
tt1630892,6,nm0004981,writer,creator,
tt1630892,7,nm0169326,writer,creator,
tt1630892,8,nm0894890,writer,written by,
tt1630892,9,nm0441656,producer,producer,
tt1630893,10,nm0839467,producer,producer,
tt1630893,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630893,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630893,3,nm0224007,actor,,"[""Bender"",""URL"",""Hermaphrobot""]"
tt1630893,4,nm0534134,actress,,"[""Linda"",""Forbidden Planet Hollywood Employee"",""Mother in Commercial""]"
tt1630893,5,nm1434884,director,,
tt1630893,6,nm0004981,writer,creator,
tt1630893,7,nm0169326,writer,creator,
tt1630893,8,nm0746573,writer,written by,
tt1630893,9,nm0441656,producer,producer,
tt1630894,10,nm0839467,producer,producer,
tt1630894,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630894,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630894,3,nm0224007,actor,,"[""Bender""]"
tt1630894,4,nm0534134,actress,,"[""Biff's Girlfriend"",""Vincian Girl""]"
tt1630894,5,nm0616261,director,,
tt1630894,6,nm0004981,writer,creator,
tt1630894,7,nm0169326,writer,creator,
tt1630894,8,nm0931223,writer,written by,
tt1630894,9,nm0441656,producer,producer,
tt1630895,10,nm0839467,producer,producer,
tt1630895,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630895,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630895,3,nm0224007,actor,,"[""Bender"",""Darth Ithead"",""Man Flung Out of Cube""]"
tt1630895,4,nm0534134,actress,,"[""Darth Sploder"",""Female Bureaucrat"",""Bureaucrascan""]"
tt1630895,5,nm1401833,director,,
tt1630895,6,nm0004981,writer,creator,
tt1630895,7,nm0169326,writer,creator,
tt1630895,8,nm0395489,writer,written by,
tt1630895,9,nm0441656,producer,producer,
tt1630896,10,nm0839467,producer,producer,
tt1630896,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630896,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630896,3,nm0224007,actor,,"[""Bender"",""Elzar"",""Man in the Year 10 Million""]"
tt1630896,4,nm0534134,actress,,"[""Ladybot"",""Linda"",""Year 5 Million Female""]"
tt1630896,5,nm0042796,director,,
tt1630896,6,nm0004981,writer,creator,
tt1630896,7,nm0169326,writer,creator,
tt1630896,8,nm0608034,writer,written by,
tt1630896,9,nm0441656,producer,producer,
tt1630897,10,nm0839467,producer,producer,
tt1630897,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630897,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630897,3,nm0224007,actor,,"[""Bender""]"
tt1630897,4,nm0534134,actress,,"[""Alarm Clock"",""Female Thurbanian""]"
tt1630897,5,nm0547772,director,,
tt1630897,6,nm0004981,writer,creator,
tt1630897,7,nm0169326,writer,creator,
tt1630897,8,nm0430781,writer,written by,
tt1630897,9,nm0441656,producer,producer,
tt1630898,10,nm0839467,producer,producer,
tt1630898,1,nm0921942,actor,,"[""Philip J. Fry"",""Prof. Hubert J. Farnsworth"",""Dr. Zoidberg""]"
tt1630898,2,nm0005408,actress,,"[""Turanga Leela""]"
tt1630898,3,nm0224007,actor,,"[""Bender""]"
tt1630898,4,nm0534134,actress,,"[""Protester"",""Bret Blob"",""Dr. Widnar""]"
tt1630898,5,nm1401752,director,,
tt1630898,6,nm0004981,writer,creator,
tt1630898,7,nm0169326,writer,creator,
tt1630898,8,nm0891551,writer,written by,
tt1630898,9,nm0441656,producer,producer,
tt1633052,10,nm1106214,producer,producer,
tt1633052,1,nm0005295,actor,,"[""Stan Marsh"",""Eric Cartman"",""Kip Drordy""]"
tt1633052,2,nm0001778,actor,,"[""Kyle Broflovski"",""Kenny McCormick"",""Brian""]"
tt1633052,3,nm0551065,actress,,"[""Grandma Marsh""]"
tt1633052,4,nm0829181,actress,,"[""Wendy Testaburger"",""Mrs. Drordy""]"
tt1633052,5,nm0333536,writer,creator,
tt1633052,6,nm0063872,producer,producer,
tt1633052,7,nm0154074,producer,producer,
tt1633052,8,nm0352778,producer,producer,
tt1633052,9,nm0397938,producer,producer,
tt1633108,10,nm1444155,writer,written by,
tt1633108,1,nm0144657,actor,,"[""Homer Simpson"",""Barney Gumble"",""Mayor Quimby""]"
tt1633108,2,nm0001413,actress,,"[""Marge Simpson""]"
tt1633108,3,nm0004813,actress,,"[""Bart Simpson"",""Nelson Muntz"",""Ralph Wiggum""]"
tt1633108,4,nm0810379,actress,,"[""Lisa Simpson""]"
tt1633108,5,nm0469592,director,,
tt1633108,6,nm0027214,director,supervising director,
tt1633108,7,nm0004981,writer,creator,
tt1633108,8,nm0000985,writer,creator,
tt1633108,9,nm0800376,writer,creator,
tt1634152,10,nm1544976,writer,written by,
tt1634152,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt1634152,2,nm0769446,actress,,"[""Francine Smith""]"
tt1634152,3,nm0342241,actor,,"[""Steve Smith""]"
tt1634152,4,nm1484134,actress,,"[""Hayley Smith""]"
tt1634152,5,nm1205514,director,,
tt1634152,6,nm0400423,director,supervising director,
tt1634152,7,nm1547501,director,supervising director,
tt1634152,8,nm0963341,writer,creator,
tt1634152,9,nm0963392,writer,creator,
tt1635553,10,nm0102204,writer,written by,
tt1635553,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt1635553,2,nm0769446,actress,,"[""Francine Smith""]"
tt1635553,3,nm0342241,actor,,"[""Steve Smith""]"
tt1635553,4,nm1484134,actress,,"[""Hayley Smith"",""Jewellery Clerk""]"
tt1635553,5,nm2543379,director,,
tt1635553,6,nm0400423,director,supervising director,
tt1635553,7,nm1547501,director,supervising director,
tt1635553,8,nm0963341,writer,creator,
tt1635553,9,nm0963392,writer,creator,
tt1635619,10,nm0832833,producer,producer,
tt1635619,1,nm0005295,actor,,"[""Stan Marsh"",""Eric Cartman"",""Tour Guide""]"
tt1635619,2,nm0001778,actor,,"[""Kyle Broflovski"",""Butters"",""George Lucas""]"
tt1635619,3,nm0551065,actress,,"[""Sheila Broflovski"",""Hilary Clinton""]"
tt1635619,4,nm0829181,actress,,"[""Sally Struthers"",""Principal Victoria"",""Mayor McDaniels""]"
tt1635619,5,nm0333536,writer,creator,
tt1635619,6,nm0063872,producer,producer,
tt1635619,7,nm0154074,producer,producer,
tt1635619,8,nm0397938,producer,producer,
tt1635619,9,nm1106214,producer,producer,
tt1635625,10,nm5246952,composer,,
tt1635625,1,nm0005093,actress,,"[""Huey Freeman"",""Riley Freeman""]"
tt1635625,2,nm0936762,actor,,"[""Robert 'Granddad' Freeman""]"
tt1635625,3,nm0946382,actor,,"[""Tom Dubois""]"
tt1635625,4,nm0930637,actor,,"[""Uncle Ruckus""]"
tt1635625,5,nm3349930,director,co-supervising director,
tt1635625,6,nm1412298,writer,creator,
tt1635625,7,nm0003045,producer,producer,
tt1635625,8,nm1638871,producer,producer,
tt1635625,9,nm3973061,composer,,
tt1635626,10,nm0003045,producer,producer,
tt1635626,1,nm0005093,actress,,"[""Huey Freeman"",""Riley Freeman""]"
tt1635626,2,nm0936762,actor,,"[""Robert 'Granddad' Freeman""]"
tt1635626,3,nm0946382,actor,,"[""Announcer""]"
tt1635626,4,nm0930637,actor,,"[""Uncle Ruckus""]"
tt1635626,5,nm3978546,director,,
tt1635626,6,nm3349930,director,co-supervising director,
tt1635626,7,nm2194860,director,revision director,
tt1635626,8,nm1638871,director,,
tt1635626,9,nm1412298,writer,creator,
tt1635632,10,nm2796389,writer,written by,
tt1635632,1,nm0144657,actor,,"[""Homer Simpson"",""Krusty"",""Mr. Teeny""]"
tt1635632,2,nm0001413,actress,,"[""Marge Simpson"",""Jacqueline Bouvier"",""Patty Bouvier""]"
tt1635632,3,nm0004813,actress,,"[""Bart Simpson"",""Nelson Muntz"",""Ralph Wiggum""]"
tt1635632,4,nm0810379,actress,,"[""Lisa Simpson""]"
tt1635632,5,nm0622048,director,,
tt1635632,6,nm0027214,director,supervising director,
tt1635632,7,nm0004981,writer,creator,
tt1635632,8,nm0000985,writer,creator,
tt1635632,9,nm0800376,writer,creator,
tt1635856,10,nm0963392,writer,creator,
tt1635856,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt1635856,2,nm0769446,actress,,"[""Francine Smith""]"
tt1635856,3,nm0342241,actor,,"[""Steve Smith""]"
tt1635856,4,nm1484134,actress,,"[""Hayley Smith""]"
tt1635856,5,nm1434374,director,,
tt1635856,6,nm1439764,director,,
tt1635856,7,nm0400423,director,supervising director,
tt1635856,8,nm1547501,director,supervising director,
tt1635856,9,nm0963341,writer,creator,
tt1640740,10,nm1510546,writer,written by,
tt1640740,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien"",""Greg Corbin""]"
tt1640740,2,nm0769446,actress,,"[""Francine Smith""]"
tt1640740,3,nm0342241,actor,,"[""Steve Smith"",""Midget Assassin""]"
tt1640740,4,nm1484134,actress,,"[""Hayley Smith"",""Barb Hanson""]"
tt1640740,5,nm1205514,director,,
tt1640740,6,nm0400423,director,supervising director,
tt1640740,7,nm1547501,director,supervising director,
tt1640740,8,nm0963341,writer,creator,
tt1640740,9,nm0963392,writer,creator,
tt1640741,10,nm1050211,writer,written by,
tt1640741,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt1640741,2,nm0769446,actress,,"[""Francine Smith""]"
tt1640741,3,nm0342241,actor,,"[""Steve Smith""]"
tt1640741,4,nm1484134,actress,,"[""Hayley Smith"",""Barb Hanson""]"
tt1640741,5,nm0177478,director,,
tt1640741,6,nm0400423,director,supervising director,
tt1640741,7,nm1547501,director,supervising director,
tt1640741,8,nm0963341,writer,creator,
tt1640741,9,nm0963392,writer,creator,
tt1640742,10,nm0571344,writer,written by,
tt1640742,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt1640742,2,nm0769446,actress,,"[""Francine Smith""]"
tt1640742,3,nm0342241,actor,,"[""Steve Smith""]"
tt1640742,4,nm1484134,actress,,"[""Hayley Smith""]"
tt1640742,5,nm1401131,director,,
tt1640742,6,nm0400423,director,supervising director,
tt1640742,7,nm1547501,director,supervising director,
tt1640742,8,nm0963341,writer,creator,
tt1640742,9,nm0963392,writer,creator,
tt1640743,10,nm1273099,writer,written by,
tt1640743,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt1640743,2,nm0769446,actress,,"[""Francine Smith""]"
tt1640743,3,nm0342241,actor,,"[""Steve Smith""]"
tt1640743,4,nm1484134,actress,,"[""Hayley Smith""]"
tt1640743,5,nm2775702,director,,
tt1640743,6,nm0400423,director,supervising director,
tt1640743,7,nm1547501,director,supervising director,
tt1640743,8,nm0963341,writer,creator,
tt1640743,9,nm0963392,writer,creator,
tt1640744,10,nm1510546,writer,written by,
tt1640744,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt1640744,2,nm0769446,actress,,"[""Francine Smith""]"
tt1640744,3,nm0342241,actor,,"[""Steve Smith""]"
tt1640744,4,nm1484134,actress,,"[""Hayley Smith""]"
tt1640744,5,nm1205514,director,,
tt1640744,6,nm0400423,director,supervising director,
tt1640744,7,nm1547501,director,supervising director,
tt1640744,8,nm0963341,writer,creator,
tt1640744,9,nm0963392,writer,creator,
tt1640745,10,nm0102204,writer,written by,
tt1640745,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt1640745,2,nm0769446,actress,,"[""Francine Smith""]"
tt1640745,3,nm0342241,actor,,"[""Steve Smith""]"
tt1640745,4,nm1484134,actress,,"[""Hayley Smith""]"
tt1640745,5,nm1095868,director,,
tt1640745,6,nm0400423,director,supervising director,
tt1640745,7,nm1547501,director,supervising director,
tt1640745,8,nm0963341,writer,creator,
tt1640745,9,nm0963392,writer,creator,
tt1640746,10,nm0963392,writer,creator,
tt1640746,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt1640746,2,nm0769446,actress,,"[""Francine Smith""]"
tt1640746,3,nm0342241,actor,,"[""Steve Smith"",""Midget Assassin""]"
tt1640746,4,nm1484134,actress,,"[""Hayley Smith"",""Reshma""]"
tt1640746,5,nm1434374,director,,
tt1640746,6,nm1439764,director,,
tt1640746,7,nm0400423,director,supervising director,
tt1640746,8,nm1547501,director,supervising director,
tt1640746,9,nm0963341,writer,creator,
tt1640747,10,nm1050211,writer,written by,
tt1640747,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt1640747,2,nm0769446,actress,,"[""Francine Smith""]"
tt1640747,3,nm0342241,actor,,"[""Steve Smith""]"
tt1640747,4,nm1484134,actress,,"[""Hayley Smith""]"
tt1640747,5,nm1401131,director,,
tt1640747,6,nm0400423,director,supervising director,
tt1640747,7,nm1547501,director,supervising director,
tt1640747,8,nm0963341,writer,creator,
tt1640747,9,nm0963392,writer,creator,
tt1640748,10,nm1273099,writer,written by,
tt1640748,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien"",""Greg Corbin""]"
tt1640748,2,nm0769446,actress,,"[""Francine Smith""]"
tt1640748,3,nm0342241,actor,,"[""Steve Smith""]"
tt1640748,4,nm1484134,actress,,"[""Hayley Smith"",""Barb Hanson""]"
tt1640748,5,nm1205514,director,,
tt1640748,6,nm0400423,director,supervising director,
tt1640748,7,nm1547501,director,supervising director,
tt1640748,8,nm0963341,writer,creator,
tt1640748,9,nm0963392,writer,creator,
tt1640749,10,nm0169182,writer,written by,
tt1640749,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien"",""Greg Corbin""]"
tt1640749,2,nm0769446,actress,,"[""Francine Smith""]"
tt1640749,3,nm0342241,actor,,"[""Steve Smith""]"
tt1640749,4,nm1484134,actress,,"[""Hayley Smith"",""Reshma""]"
tt1640749,5,nm1326699,director,,
tt1640749,6,nm0400423,director,supervising director,
tt1640749,7,nm1547501,director,supervising director,
tt1640749,8,nm0963341,writer,creator,
tt1640749,9,nm0963392,writer,creator,
tt1640750,10,nm1544976,writer,written by,
tt1640750,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt1640750,2,nm0769446,actress,,"[""Francine Smith""]"
tt1640750,3,nm0342241,actor,,"[""Steve Smith""]"
tt1640750,4,nm1484134,actress,,"[""Hayley Smith""]"
tt1640750,5,nm2775702,director,,
tt1640750,6,nm0400423,director,supervising director,
tt1640750,7,nm1547501,director,supervising director,
tt1640750,8,nm0963341,writer,creator,
tt1640750,9,nm0963392,writer,creator,
tt1640751,10,nm1273099,writer,written by,
tt1640751,1,nm0532235,actor,,"[""Stan Smith"",""Roger the Alien""]"
tt1640751,2,nm0769446,actress,,"[""Francine Smith""]"
tt1640751,3,nm0342241,actor,,"[""Steve Smith""]"
tt1640751,4,nm1484134,actress,,"[""Hayley Smith""]"
tt1640751,5,nm2775702,director,,
tt1640751,6,nm0400423,director,supervising director,
tt1640751,7,nm1547501,director,supervising director,
