series_id,primaryTitle_series,episode_id,primaryTitle_episode,seasonNumber,episodeNumber,isAdult_episode,startYear_episode,endYear_episode,runtimeMinutes_episode,genres_episode,averageRating,numVotes
tt0105950,Beavis and Butt-Head,tt0857487,Ball Breakers,3,15,0,1993,,,"Animation,Comedy,Music",7.8,66
tt0105950,Beavis and Butt-Head,tt0857489,Buff 'N' Stuff,3,16,0,1993,,,"Animation,Comedy,Music",7.5,68
tt0105950,Beavis and Butt-Head,tt0857490,Canoe,3,17,0,1993,,,"Animation,Comedy,Music",8,65
tt0105950,Beavis and Butt-Head,tt0854439,The Crush,3,18,0,1993,,,"Animation,Comedy,Music",7.4,92
tt0105950,Beavis and Butt-Head,tt0857494,Eating Contest,3,19,0,1993,,,"Animation,Comedy,Music",7.1,60
tt0105950,Beavis and Butt-Head,tt0823564,Car Wash,3,2,0,1993,,,"Animation,Comedy,Music",7.1,68
tt0105950,Beavis and Butt-Head,tt0857496,Foreign Exchange,3,20,0,1993,,,"Animation,Comedy,Music",7.6,64
tt0105950,Beavis and Butt-Head,tt0857488,Beavis and Butt-head Meet God,3,21,0,1993,,,"Animation,Comedy,Music",7.5,62
tt0105950,Beavis and Butt-Head,tt0857502,"Young, Gifted & Crude",3,22,0,1993,,,"Animation,Comedy,Music",7.7,58
tt0105950,Beavis and Butt-Head,tt0797160,Plate Frisbee,3,23,0,1993,,,"Animation,Comedy,Music",7.9,91
tt0105950,Beavis and Butt-Head,tt0849828,Politically Correct,3,24,0,1993,,,"Animation,Comedy,Music",7.6,61
tt0105950,Beavis and Butt-Head,tt0849831,Sporting Goods,3,25,0,1993,,,"Animation,Comedy,Music",7.7,59
tt0105950,Beavis and Butt-Head,tt0857492,Closing Time,3,26,0,1993,,,"Animation,Comedy,Music",8.2,72
tt0105950,Beavis and Butt-Head,tt0857486,A Very Special Christmas with Beavis and Butt-Head,3,27,0,1993,,,"Animation,Comedy,Music",7.5,79
tt0105950,Beavis and Butt-Head,tt0854438,Most Wanted,3,28,0,1994,,,"Animation,Comedy,Music",8.1,89
tt0105950,Beavis and Butt-Head,tt0857493,Couch-Fishing,3,3,0,1993,,,"Animation,Comedy,Music",7.8,72
tt0105950,Beavis and Butt-Head,tt0844063,Kidnapped,3,4,0,1993,,,"Animation,Comedy,Music",7.6,70
tt0105950,Beavis and Butt-Head,tt0844065,Naked Colony,3,5,0,1993,,,"Animation,Comedy,Music",7.5,77
tt0105950,Beavis and Butt-Head,tt0844067,Tornado,3,6,0,1993,,,"Animation,Comedy,Music",7.7,67
tt0105950,Beavis and Butt-Head,tt0844062,Incognito,3,7,0,1993,,,"Animation,Comedy,Music",7.5,63
tt0105950,Beavis and Butt-Head,tt0857491,Cleaning House,3,8,0,1993,,,"Animation,Comedy,Music",7.8,74
tt0105950,Beavis and Butt-Head,tt0857498,Scratch 'N' Win,3,9,0,1993,,,"Animation,Comedy,Music",7.4,65
tt0105950,Beavis and Butt-Head,tt0823569,Wall of Youth,4,1,0,1994,,,"Animation,Comedy,Music",8,60
tt0105950,Beavis and Butt-Head,tt0850730,Water Safety,4,10,0,1994,,,"Animation,Comedy,Music",7.8,60
tt0105950,Beavis and Butt-Head,tt0823562,Blackout!,4,11,0,1994,,27,"Animation,Comedy,Music",8.1,91
tt0105950,Beavis and Butt-Head,tt0520546,Late Night with Butt-head,4,12,0,1994,,30,"Animation,Comedy,Music",7.9,86
tt0105950,Beavis and Butt-Head,tt0861875,The Final Judgement of Beavis,4,13,0,1994,,,"Animation,Comedy,Music",8.3,86
tt0105950,Beavis and Butt-Head,tt0861860,Pool Toys,4,14,0,1994,,,"Animation,Comedy,Music",8.2,88
tt0105950,Beavis and Butt-Head,tt0844064,Madame Blavatsky,4,15,0,1994,,,"Animation,Comedy,Music",7.5,80
tt0105950,Beavis and Butt-Head,tt0837234,Beavis and Butt-head's Island,4,16,0,1994,,,"Animation,Comedy,Music",8,61
tt0105950,Beavis and Butt-Head,tt0861847,Figure Drawing,4,17,0,1994,,,"Animation,Comedy,Music",8.1,81
tt0105950,Beavis and Butt-Head,tt0861844,Date Bait,4,18,0,1994,,,"Animation,Comedy,Music",7.8,75
tt0105950,Beavis and Butt-Head,tt0861840,Butt Is It Art?,4,19,0,1994,,,"Animation,Comedy,Music",8,76
tt0105950,Beavis and Butt-Head,tt0827795,Cow Tipping,4,2,0,1994,,,"Animation,Comedy,Music",8,61
tt0105950,Beavis and Butt-Head,tt0861865,Right On,4,20,0,1994,,,"Animation,Comedy,Music",8,77
tt0105950,Beavis and Butt-Head,tt0814813,Manners Suck,4,21,0,1994,,,"Animation,Comedy,Music",8.3,88
tt0105950,Beavis and Butt-Head,tt0760206,The Pipe of Doom,4,22,0,1994,,,"Animation,Comedy,Music",8.3,80
tt0105950,Beavis and Butt-Head,tt0837236,Safe Driving,4,23,0,1994,,,"Animation,Comedy,Music",7.9,76
tt0105950,Beavis and Butt-Head,tt0837235,Mr. Anderson's Balls,4,24,0,1994,,30,"Animation,Comedy,Music",8.4,83
tt0105950,Beavis and Butt-Head,tt0861858,Patients Patients,4,25,0,1994,,,"Animation,Comedy,Music",8.1,78
tt0105950,Beavis and Butt-Head,tt0861874,Teen Talk,4,26,0,1994,,,"Animation,Comedy,Music",7.8,72
tt0105950,Beavis and Butt-Head,tt0861843,Crisis Line,4,27,0,1994,,,"Animation,Comedy,Music",8.1,52
tt0105950,Beavis and Butt-Head,tt0861837,Beavis and Butt-head vs. the Vending Machine,4,28,0,1994,,27,"Animation,Comedy,Music",8.3,80
tt0105950,Beavis and Butt-Head,tt0833631,Generation in Crisis,4,29,0,1994,,,"Animation,Comedy,Music",7.9,68
tt0105950,Beavis and Butt-Head,tt0861877,Trouble Urinating,4,3,0,1994,,,"Animation,Comedy,Music",8,61
tt0105950,Beavis and Butt-Head,tt0833633,Radio Sweethearts,4,30,0,1994,,,"Animation,Comedy,Music",8,69
tt0105950,Beavis and Butt-Head,tt0833634,The Great Cornholio,4,31,0,1994,,,"Animation,Comedy,Music",8.6,124
tt0105950,Beavis and Butt-Head,tt0833632,Liar! Liar!,4,32,0,1994,,26,"Animation,Comedy,Music",8.2,72
tt0105950,Beavis and Butt-Head,tt0861864,Rabies Scare,4,4,0,1994,,,"Animation,Comedy,Music",8,85
tt0105950,Beavis and Butt-Head,tt0837237,"They're Coming to Take Me Away, Huh Huh",4,5,0,1994,,28,"Animation,Comedy,Music",7.9,88
tt0105950,Beavis and Butt-Head,tt0861853,Jump!,4,6,0,1994,,,"Animation,Comedy,Music",8,62
tt0105950,Beavis and Butt-Head,tt0861863,Pumping Iron,4,7,0,1994,,,"Animation,Comedy,Music",7.8,67
tt0105950,Beavis and Butt-Head,tt0861854,Let's Clean It Up,4,8,0,1994,,,"Animation,Comedy,Music",7.9,56
tt0105950,Beavis and Butt-Head,tt0844059,1-900-BEAVIS,4,9,0,1994,,,"Animation,Comedy,Music",7.7,87
tt0105950,Beavis and Butt-Head,tt0814634,Held Back,5,1,0,1994,,22,"Animation,Comedy,Music",8.4,86
tt0105950,Beavis and Butt-Head,tt0861878,Walking Erect,5,10,0,1994,,,"Animation,Comedy,Music",7.7,57
tt0105950,Beavis and Butt-Head,tt0861841,Career Day,5,11,0,1994,,,"Animation,Comedy,Music",7.8,53
tt0105950,Beavis and Butt-Head,tt0861859,Plastic Surgin',5,12,0,1994,,,"Animation,Comedy,Music",7.7,74
tt0105950,Beavis and Butt-Head,tt0861873,Take a Number,5,13,0,1994,,,"Animation,Comedy,Music",7.7,56
tt0105950,Beavis and Butt-Head,tt0828174,Beaverly Butt-billies,5,14,0,1994,,23,"Animation,Comedy,Music",7.8,74
tt0105950,Beavis and Butt-Head,tt0828176,Tainted Meat,5,15,0,1994,,,"Animation,Comedy,Music",8.2,79
tt0105950,Beavis and Butt-Head,tt0861872,Stewart Moves Away,5,16,0,1995,,29,"Animation,Comedy,Music",8,70
tt0105950,Beavis and Butt-Head,tt0844528,Top o' the Mountain,5,17,0,1995,,,"Animation,Comedy,Music",8,75
tt0105950,Beavis and Butt-Head,tt0520547,Party,5,18,0,1995,,,"Animation,Comedy,Music",7.8,72
tt0105950,Beavis and Butt-Head,tt0823570,Wet Behind the Rears,5,19,0,1995,,23,"Animation,Comedy,Music",8,67
tt0105950,Beavis and Butt-Head,tt0780681,Killing Time,5,2,0,1994,,22,"Animation,Comedy,Music",8,71
tt0105950,Beavis and Butt-Head,tt0861835,Bad Dog,5,20,0,1995,,,"Animation,Comedy,Music",7.9,72
tt0105950,Beavis and Butt-Head,tt0844522,Lightning Strikes,5,21,0,1995,,23,"Animation,Comedy,Music",8,77
tt0105950,Beavis and Butt-Head,tt0828627,Dream On,5,22,0,1995,,,"Animation,Comedy,Music",8.2,76
tt0105950,Beavis and Butt-Head,tt0823563,Candy Sale,5,23,0,1995,,24,"Animation,Comedy,Music",8.4,90
tt0105950,Beavis and Butt-Head,tt0823561,Animation Sucks,5,24,0,1995,,,"Animation,Comedy,Music",8.2,78
tt0105950,Beavis and Butt-Head,tt0520549,What's the Deal?,5,25,0,1995,,30,"Animation,Comedy,Music",7.8,65
tt0105950,Beavis and Butt-Head,tt0823568,The History of Women,5,26,0,1995,,,"Animation,Comedy,Music",7.9,71
tt0105950,Beavis and Butt-Head,tt0861876,To the Rescue,5,27,0,1995,,,"Animation,Comedy,Music",7.9,52
tt0105950,Beavis and Butt-Head,tt0861852,I Dream of Beavis,5,28,0,1995,,,"Animation,Comedy,Music",7.8,51
tt0105950,Beavis and Butt-Head,tt0861861,Pregnant Pause,5,29,0,1995,,,"Animation,Comedy,Music",8.3,73
tt0105950,Beavis and Butt-Head,tt0861836,Beard Boys,5,3,0,1994,,23,"Animation,Comedy,Music",7.6,61
tt0105950,Beavis and Butt-Head,tt0861851,Here Comes the Bride's Butt,5,30,0,1995,,23,"Animation,Comedy,Music",7.9,65
tt0105950,Beavis and Butt-Head,tt0828630,Screamers,5,31,0,1995,,,"Animation,Comedy,Music",8.2,56
tt0105950,Beavis and Butt-Head,tt0520543,"Beavis, Can You Spare a Dime?",5,32,0,1995,,,"Animation,Comedy,Music",7.8,66
tt0105950,Beavis and Butt-Head,tt0861868,Skin Trade,5,33,0,1995,,,"Animation,Comedy,Music",7.9,51
tt0105950,Beavis and Butt-Head,tt0861856,Oil Change,5,34,0,1995,,,"Animation,Comedy,Music",8.2,70
tt0105950,Beavis and Butt-Head,tt0850725,Buttniks,5,35,0,1995,,,"Animation,Comedy,Music",8.3,75
tt0105950,Beavis and Butt-Head,tt0833006,"Bang the Drum Slowly, Dumbass",5,36,0,1995,,25,"Animation,Comedy,Music",8,70
tt0105950,Beavis and Butt-Head,tt0833005,Another Friday Night,5,37,0,1995,,25,"Animation,Comedy,Music",7.8,68
tt0105950,Beavis and Butt-Head,tt0850728,Tired,5,38,0,1995,,,"Animation,Comedy,Music",8.2,70
tt0105950,Beavis and Butt-Head,tt0861842,Close Encounters,5,39,0,1995,,22,"Animation,Comedy,Music",8,61
tt0105950,Beavis and Butt-Head,tt0828175,Choke,5,4,0,1994,,25,"Animation,Comedy,Music",8.2,82
tt0105950,Beavis and Butt-Head,tt0844775,Womyn,5,40,0,1995,,,"Animation,Comedy,Music",7.8,64
tt0105950,Beavis and Butt-Head,tt0861862,Premature Evacuation,5,41,0,1995,,,"Animation,Comedy,Music",7.9,64
tt0105950,Beavis and Butt-Head,tt0861879,Whiplash,5,42,0,1995,,,"Animation,Comedy,Music",8.1,65
tt0105950,Beavis and Butt-Head,tt0861869,Spare Me,5,43,0,1995,,,"Animation,Comedy,Music",7.9,63
tt0105950,Beavis and Butt-Head,tt0823566,Patsies,5,44,0,1995,,24,"Animation,Comedy,Music",7.9,65
tt0105950,Beavis and Butt-Head,tt0861855,Murder Site,5,45,0,1995,,,"Animation,Comedy,Music",7.8,65
tt0105950,Beavis and Butt-Head,tt0844524,Spanish Fly,5,46,0,1995,,,"Animation,Comedy,Music",8.2,71
tt0105950,Beavis and Butt-Head,tt0844523,Sexual Harrassment,5,47,0,1995,,,"Animation,Comedy,Music",8.1,75
tt0105950,Beavis and Butt-Head,tt0844518,Bus Trip,5,48,0,1995,,24,"Animation,Comedy,Music",8.7,82
tt0105950,Beavis and Butt-Head,tt0844521,Green Thumbs,5,49,0,1995,,,"Animation,Comedy,Music",8,64
tt0105950,Beavis and Butt-Head,tt0861866,Safe House,5,5,0,1994,,23,"Animation,Comedy,Music",7.5,72
tt0105950,Beavis and Butt-Head,tt0844526,Steamroller,5,50,0,1995,,,"Animation,Comedy,Music",7.9,52
tt0105950,Beavis and Butt-Head,tt0861850,Hard Sell,5,6,0,1994,,,"Animation,Comedy,Music",8,58
tt0105950,Beavis and Butt-Head,tt0520548,Walkathon,5,7,0,1994,,29,"Animation,Comedy,Music",7.8,73
tt0105950,Beavis and Butt-Head,tt0823567,Temporary Insanity,5,8,0,1994,,,"Animation,Comedy,Music",8,72
tt0105950,Beavis and Butt-Head,tt0861846,"Dude, a Reward",5,9,0,1994,,,"Animation,Comedy,Music",7.9,70
tt0105950,Beavis and Butt-Head,tt0809645,Bungholio: Lord of the Harvest,6,1,0,1995,,29,"Animation,Comedy,Music",8.4,91
tt0105950,Beavis and Butt-Head,tt0861871,Stewart Is Missing,6,10,0,1996,,,"Animation,Comedy,Music",8,68
tt0105950,Beavis and Butt-Head,tt0861848,Gang of Two,6,11,0,1996,,,"Animation,Comedy,Music",7.6,63
tt0105950,Beavis and Butt-Head,tt0861870,Sprout,6,12,0,1996,,,"Animation,Comedy,Music",7.7,66
tt0105950,Beavis and Butt-Head,tt0828629,Prank Call,6,13,0,1996,,,"Animation,Comedy,Music",8.6,93
tt0105950,Beavis and Butt-Head,tt0828628,No Service,6,14,0,1996,,24,"Animation,Comedy,Music",8.1,69
tt0105950,Beavis and Butt-Head,tt0861880,Yard Sale,6,15,0,1996,,23,"Animation,Comedy,Music",8.1,69
tt0105950,Beavis and Butt-Head,tt0861857,P.T.A.,6,16,0,1996,,,"Animation,Comedy,Music",7.7,64
tt0105950,Beavis and Butt-Head,tt0833009,Substitute,6,17,0,1996,,25,"Animation,Comedy,Music",8,66
tt0105950,Beavis and Butt-Head,tt0861867,Shopping List,6,18,0,1996,,,"Animation,Comedy,Music",7.7,64
tt0105950,Beavis and Butt-Head,tt0833007,Buy Beer,6,19,0,1996,,,"Animation,Comedy,Music",8.2,74
tt0105950,Beavis and Butt-Head,tt0850727,The Mystery of Morning Wood,6,2,0,1995,,,"Animation,Comedy,Music",7.5,51
tt0105950,Beavis and Butt-Head,tt0850729,U.S. History,6,3,0,1995,,,"Animation,Comedy,Music",7.7,70
tt0105950,Beavis and Butt-Head,tt0844519,Feel-a-Cop,6,4,0,1995,,,"Animation,Comedy,Music",8.1,68
tt0105950,Beavis and Butt-Head,tt0861845,Date Watchers,6,5,0,1995,,24,"Animation,Comedy,Music",7.8,65
tt0105950,Beavis and Butt-Head,tt0861839,Blood Pressure,6,6,0,1995,,,"Animation,Comedy,Music",7.7,70
tt0105950,Beavis and Butt-Head,tt0289860,Beavis and Butt-Head Do Christmas,6,7,0,1995,,60,"Animation,Comedy,Music",8,766
tt0105950,Beavis and Butt-Head,tt0814810,Babysitting,6,8,0,1996,,,"Animation,Comedy,Music",7.9,68
tt0105950,Beavis and Butt-Head,tt0814815,Vidiots,6,9,0,1996,,,"Animation,Comedy,Music",8.1,65
tt0105950,Beavis and Butt-Head,tt0814811,"Butt, Butt, Hike",7,1,0,1997,,,"Animation,Comedy,Music",7.8,57
tt0105950,Beavis and Butt-Head,tt0837582,Cyber-Butt,7,10,0,1997,,,"Animation,Comedy,Music",8.1,58
tt0105950,Beavis and Butt-Head,tt0837583,Nose Bleed,7,11,0,1997,,,"Animation,Comedy,Music",8.3,86
tt0105950,Beavis and Butt-Head,tt0837581,Citizens' Arrest,7,12,0,1997,,23,"Animation,Comedy,Music",8.1,70
tt0105950,Beavis and Butt-Head,tt0837584,Pierced,7,13,0,1997,,,"Animation,Comedy,Music",8.1,74
tt0105950,Beavis and Butt-Head,tt0863246,A Great Day,7,14,0,1997,,,"Animation,Comedy,Music",8.3,65
tt0105950,Beavis and Butt-Head,tt0863260,On Strike,7,15,0,1997,,,"Animation,Comedy,Music",7.9,66
tt0105950,Beavis and Butt-Head,tt0863253,Follow Me,7,16,0,1997,,28,"Animation,Comedy,Music",7.6,68
tt0105950,Beavis and Butt-Head,tt0863259,Nothing Happening,7,17,0,1997,,,"Animation,Comedy,Music",8,51
tt0105950,Beavis and Butt-Head,tt0863266,Take a Lap,7,18,0,1997,,27,"Animation,Comedy,Music",7.6,61
tt0105950,Beavis and Butt-Head,tt0863263,Shortcuts,7,19,0,1997,,,"Animation,Comedy,Music",7.9,58
tt0105950,Beavis and Butt-Head,tt0814814,Vaya Con Cornholio,7,2,0,1997,,30,"Animation,Comedy,Music",8.3,91
tt0105950,Beavis and Butt-Head,tt0863267,The Bride of Butt-head,7,20,0,1997,,,"Animation,Comedy,Music",7.8,65
tt0105950,Beavis and Butt-Head,tt0863264,Special Delivery,7,21,0,1997,,,"Animation,Comedy,Music",8.1,63
tt0105950,Beavis and Butt-Head,tt0863269,Woodshop,7,22,0,1997,,,"Animation,Comedy,Music",8.2,73
tt0105950,Beavis and Butt-Head,tt0863265,TV Violence,7,23,0,1997,,,"Animation,Comedy,Music",8,62
tt0105950,Beavis and Butt-Head,tt0863248,Canned,7,24,0,1997,,,"Animation,Comedy,Music",7.7,63
tt0105950,Beavis and Butt-Head,tt0863254,Garage Band,7,25,0,1997,,,"Animation,Comedy,Music",8.1,64
tt0105950,Beavis and Butt-Head,tt0520545,Impotence,7,26,0,1997,,,"Animation,Comedy,Music",8,66
tt0105950,Beavis and Butt-Head,tt0814635,The Miracle That Is Beavis,7,27,0,1997,,25,"Animation,Comedy,Music",8.1,66
tt0105950,Beavis and Butt-Head,tt0863262,Shopping Cart,7,28,0,1997,,27,"Animation,Comedy,Music",8,62
tt0105950,Beavis and Butt-Head,tt0863256,Inventors,7,29,0,1997,,,"Animation,Comedy,Music",7.8,61
tt0105950,Beavis and Butt-Head,tt0863252,Evolution Sucks,7,3,0,1997,,,"Animation,Comedy,Music",7.8,57
tt0105950,Beavis and Butt-Head,tt0863249,"Die Fly, Die!",7,30,0,1997,,,"Animation,Comedy,Music",8,69
tt0105950,Beavis and Butt-Head,tt0863251,Drinking Butt-ies,7,31,0,1997,,24,"Animation,Comedy,Music",7.8,60
tt0105950,Beavis and Butt-Head,tt0837585,Work Is Death,7,32,0,1997,,,"Animation,Comedy,Music",8.2,65
tt0105950,Beavis and Butt-Head,tt0837580,Breakdown,7,33,0,1997,,,"Animation,Comedy,Music",8.2,67
tt0105950,Beavis and Butt-Head,tt0844520,Graduation Day,7,34,0,1997,,,"Animation,Comedy,Music",8,65
tt0105950,Beavis and Butt-Head,tt0844527,The Future of Beavis and Butt-head,7,35,0,1997,,,"Animation,Comedy,Music",8.2,57
tt0105950,Beavis and Butt-Head,tt0844525,Speech Therapy,7,36,0,1997,,24,"Animation,Comedy,Music",8.2,70
tt0105950,Beavis and Butt-Head,tt0863258,Leave It to Beavis,7,37,0,1997,,28,"Animation,Comedy,Music",8.2,71
tt0105950,Beavis and Butt-Head,tt0863247,Butt Flambe,7,38,0,1997,,,"Animation,Comedy,Music",8.4,72
tt0105950,Beavis and Butt-Head,tt0863261,Our Founding Losers,7,39,0,1997,,,"Animation,Comedy,Music",8,57
tt0105950,Beavis and Butt-Head,tt0863250,Ding-Dong-Ditch,7,4,0,1997,,,"Animation,Comedy,Music",8.1,73
tt0105950,Beavis and Butt-Head,tt0520542,Beavis and Butt-head Are Dead,7,40,0,1997,,,"Animation,Comedy,Music",8.7,127
tt0105950,Beavis and Butt-Head,tt0863257,Just for Girls,7,5,0,1997,,,"Animation,Comedy,Music",8.1,64
tt0105950,Beavis and Butt-Head,tt0850724,A Very Special Episode,7,6,0,1997,,,"Animation,Comedy,Music",8.1,76
tt0105950,Beavis and Butt-Head,tt0850726,Dumbasses Anonymous,7,7,0,1997,,,"Animation,Comedy,Music",7.9,69
tt0105950,Beavis and Butt-Head,tt0863268,Underwear,7,8,0,1997,,,"Animation,Comedy,Music",7.7,66
tt0105950,Beavis and Butt-Head,tt0863255,Head Lice,7,9,0,1997,,,"Animation,Comedy,Music",8.1,64
tt0105950,Beavis and Butt-Head,tt2087000,Werewolves of Highland/Crying,8,1,0,2011,,22,"Animation,Comedy,Music",8.5,289
tt0105950,Beavis and Butt-Head,tt2126482,Time Machine/Massage,8,10,0,2011,,21,"Animation,Comedy,Music",7.8,103
tt0105950,Beavis and Butt-Head,tt2134372,School Test/Snitchers,8,11,0,2011,,22,"Animation,Comedy,Music",7.9,104
tt0105950,Beavis and Butt-Head,tt2134373,Whorehouse/Going Down,8,12,0,2011,,22,"Animation,Comedy,Music",7.8,110
tt0105950,Beavis and Butt-Head,tt2086055,Daughter's Hand/Tech Support,8,2,0,2011,,21,"Animation,Comedy,Music",8.1,168
tt0105950,Beavis and Butt-Head,tt2097383,Holy Cornholio,8,3,0,2011,,21,"Animation,Comedy,Music",8.2,139
tt0105950,Beavis and Butt-Head,tt2103373,Drones,8,4,0,2011,,22,"Animation,Comedy,Music",8,126
tt0105950,Beavis and Butt-Head,tt2112381,Supersize Me/Bathroom Break,8,5,0,2011,,21,"Animation,Comedy,Music",8,131
tt0105950,Beavis and Butt-Head,tt2112382,The Rat/Spill,8,6,0,2011,,21,"Animation,Comedy,Music",8,120
tt0105950,Beavis and Butt-Head,tt2117033,Doomsday/Dumb Design,8,7,0,2011,,22,"Animation,Comedy,Music",7.8,104
tt0105950,Beavis and Butt-Head,tt2121415,Copy Machine/Holding,8,8,0,2011,,21,"Animation,Comedy,Music",7.9,110
tt0105950,Beavis and Butt-Head,tt2127484,Used Car/Bounty Hunters,8,9,0,2011,,22,"Animation,Comedy,Music",7.9,108
tt0108937,Space Ghost Coast to Coast,tt0706093,Spanish Translation,1,1,0,1994,,,"Animation,Comedy,Sci-Fi",7.2,40
tt0108937,Space Ghost Coast to Coast,tt0706062,"Gum, Disease",1,10,0,1994,,,"Animation,Comedy,Sci-Fi",7.2,21
tt0108937,Space Ghost Coast to Coast,tt0706058,Gilligan,1,2,0,1994,,,"Animation,Comedy,Sci-Fi",7.4,37
tt0108937,Space Ghost Coast to Coast,tt0706051,Elevator,1,3,0,1994,,,"Animation,Comedy,Sci-Fi",6.7,33
tt0108937,Space Ghost Coast to Coast,tt0706039,CHiPs,1,4,0,1994,,,"Animation,Comedy,Sci-Fi",7.2,26
tt0108937,Space Ghost Coast to Coast,tt0706034,Bobcat,1,5,0,1994,,,"Animation,Comedy,Sci-Fi",7.5,33
tt0108937,Space Ghost Coast to Coast,tt0706031,Banjo,1,6,0,1994,,,"Animation,Comedy,Sci-Fi",8.7,49
tt0108937,Space Ghost Coast to Coast,tt0706085,Punch,1,7,0,1994,,,"Animation,Comedy,Sci-Fi",6.6,23
tt0108937,Space Ghost Coast to Coast,tt0706032,Batmantis,1,8,0,1994,,,"Animation,Comedy,Sci-Fi",8.7,44
tt0108937,Space Ghost Coast to Coast,tt0706088,Self Help,1,9,0,1994,,,"Animation,Comedy,Sci-Fi",7.4,23
tt0108937,Space Ghost Coast to Coast,tt7014448,Episode #10.1,10,1,0,2006,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt7014456,Episode #10.2,10,2,0,2006,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt7018670,Episode #10.3,10,3,0,2006,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt7018674,Episode #10.4,10,4,0,2006,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt7018680,Episode #10.5,10,5,0,2007,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt7018686,Episode #10.6,10,6,0,2007,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt7018692,Episode #10.7,10,7,0,2007,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt7018698,Episode #10.8,10,8,0,2007,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt7018702,Episode #10.9,10,9,0,2007,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt7018968,Episode #11.1,11,1,0,2007,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt7018978,Episode #11.2,11,2,0,2007,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt7018980,Episode #11.3,11,3,0,2007,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt7018982,Episode #11.4,11,4,0,2007,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt7018988,Episode #11.5,11,5,0,2008,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt7018990,Episode #11.6,11,6,0,2008,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt7018992,Episode #11.7,11,7,0,2008,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt7018996,Episode #11.8,11,8,0,2008,,,"Animation,Comedy,Sci-Fi",,
tt0108937,Space Ghost Coast to Coast,tt0706084,President's Day Nightmare,2,1,0,1995,,,"Animation,Comedy,Sci-Fi",8.1,20
tt0108937,Space Ghost Coast to Coast,tt0706096,Story Book House,2,2,0,1995,,,"Animation,Comedy,Sci-Fi",5.9,25
tt0108937,Space Ghost Coast to Coast,tt0706060,Girlie Show,2,3,0,1995,,,"Animation,Comedy,Sci-Fi",8.3,27
tt0108937,Space Ghost Coast to Coast,tt0706064,Hungry,2,4,0,1995,,,"Animation,Comedy,Sci-Fi",8.1,32
tt0108937,Space Ghost Coast to Coast,tt0706054,Fire Drill,2,5,0,1995,,13,"Animation,Comedy,Sci-Fi",8.1,25
tt0108937,Space Ghost Coast to Coast,tt0706076,Le Livre d'Histoire,2,6,0,1995,,,"Animation,Comedy,Sci-Fi",5.8,23
tt0108937,Space Ghost Coast to Coast,tt0706091,Sleeper,2,7,0,1995,,12,"Animation,Comedy,Sci-Fi",7.7,23
tt0108937,Space Ghost Coast to Coast,tt0706069,Jerk,2,8,0,1995,,17,"Animation,Comedy,Sci-Fi",7.7,24
tt0108937,Space Ghost Coast to Coast,tt0706109,Urges,2,9,0,1995,,16,"Animation,Comedy,Sci-Fi",7.5,26
tt0108937,Space Ghost Coast to Coast,tt0706052,Explode,3,1,0,1996,,,"Animation,Comedy,Sci-Fi",4.2,42
tt0108937,Space Ghost Coast to Coast,tt0706061,Glen Campbell,3,10,0,1996,,,"Animation,Comedy,Sci-Fi",7.9,19
tt0108937,Space Ghost Coast to Coast,tt0706068,Jacksonville,3,11,0,1996,,,"Animation,Comedy,Sci-Fi",7.8,16
tt0108937,Space Ghost Coast to Coast,tt0706074,Late Show,3,12,0,1996,,19,"Animation,Comedy,Sci-Fi",7.5,16
tt0108937,Space Ghost Coast to Coast,tt0706043,Cookout,3,13,0,1996,,30,"Animation,Comedy,Sci-Fi",7.7,18
tt0108937,Space Ghost Coast to Coast,tt0706029,Art Show,3,14,0,1996,,30,"Animation,Comedy,Sci-Fi",7.1,15
tt0108937,Space Ghost Coast to Coast,tt0706113,Woody Allen's Fall Project,3,15,0,1996,,30,"Animation,Comedy,Sci-Fi",6.5,20
tt0108937,Space Ghost Coast to Coast,tt0706025,$20.01 ,3,2,0,1996,,22,"Animation,Comedy,Sci-Fi",7.6,28
