,title,series_id,episode_id,season,episode,rating,votes,original_air_date,year,plot,series_title,episode_title
106,Grey Dawn,tt0121955,tt0761288,7,10,8.3,1521.0,2003-11-05,2003,"
    South Park takes all of the driver's licenses away from its senior citizens, and the AARP responds by launching an armed invasion of the town to defend their rights.    ",South Park (TV Series 1997– ),Grey Dawn
107,Casa Bonita,tt0121955,tt0761284,7,11,9.1,2681.0,2003-11-12,2003,"
    When Butters is invited to Kyle's birthday party instead of Cartman, Cartman kidnaps Butters and locks him in a bomb shelter.    ",South Park (TV Series 1997– ),Casa Bonita
108,All About Mormons,tt0121955,tt0705893,7,12,8.9,2327.0,2003-11-19,2003,"
    Stan learns about the Mormon religion after a new family moves to South Park from Utah. Caught up in the family-friendly doctrine of the church, Randy declares the Marshes to be Mormon as well.    ",South Park (TV Series 1997– ),All About Mormons
109,Butt Out,tt0121955,tt0705898,7,13,8.1,1556.0,2003-12-03,2003,"
    Rob Reiner comes to town to lead an anti tobacco crusade after the boys briefly take up smoking.    ",South Park (TV Series 1997– ),Butt Out
110,Raisins,tt0121955,tt0705956,7,14,8.5,1760.0,2003-12-10,2003,"
    Stan becomes inconsolable after Wendy breaks up with him, and Butters has a crush on a sexy waitress at a local restaurant.    ",South Park (TV Series 1997– ),Raisins
111,It's Christmas in Canada,tt0121955,tt0705936,7,15,7.8,1471.0,2003-12-17,2003,"
    The boys go to Canada to retrieve Ike, after his birth parents show up in South Park and claim him as their own.    ",South Park (TV Series 1997– ),It's Christmas in Canada
112,Good Times with Weapons,tt0121955,tt0705928,8,1,9.1,2970.0,2004-03-17,2004,"
    The boys lie to get ninja weapons from the fair, but must decide whether or not to tell their parents when Butters is injured with a throwing star.    ",South Park (TV Series 1997– ),Good Times with Weapons
113,Up the Down Steroid,tt0121955,tt0768561,8,2,8.5,1806.0,2004-03-24,2004,"
    Jimmy begins using steroids to improve his chances in the special Olympics. Meanwhile, Cartman disguises himself as a handicapped boy so he can enter as well and win the cash prize.    ",South Park (TV Series 1997– ),Up the Down Steroid
114,The Passion of the Jew,tt0121955,tt0458217,8,3,8.7,2176.0,2004-03-31,2004,"
    Cartman leads a campaign against the Jews after seeing ""The Passion Of The Christ."" Meanwhile, Stan and Kenny try to get their money back from Mel Gibson and discover that he is completely insane.    ",South Park (TV Series 1997– ),The Passion of the Jew
115,You Got F'd in the A,tt0121955,tt0705986,8,4,8.2,1666.0,2004-04-07,2004,"
    A gang of kids from the O.C. challenge Stan do a dance-off. But before the big event, Butters must confront a painful event from his past.    ",South Park (TV Series 1997– ),You Got F'd in the A
116,AWESOM-O,tt0121955,tt0763044,8,5,9.2,2961.0,2004-04-14,2004,"
    Cartman dresses up as a robot from Japan, sent to Butters. He tricks him into believing it and can't give away his identity because he finds out Butters has a video of him dancing to Britney Spears and kissing a Justin Timberlake picture! It gets even more out of hand as the military decide to try to capture 'the robot' to make it a weapon.    ",South Park (TV Series 1997– ),AWESOM-O
117,The Jeffersons,tt0121955,tt0705970,8,6,8.6,1996.0,2004-04-21,2004,"
    Michael Jackson moves to South Park but tries to conceal his identity. and local cops try to frame him because he is a rich black man.    ",South Park (TV Series 1997– ),The Jeffersons
118,Goobacks,tt0121955,tt0761287,8,7,8.4,1812.0,2004-04-28,2004,"
    When people from a poverty-stricken future travel back in time to find work, South Park residents accuse them of taking their jobs.    ",South Park (TV Series 1997– ),Goobacks
119,Douche and Turd,tt0121955,tt0705922,8,8,8.5,1764.0,2004-10-27,2004,"
    Stan refuses to vote in the school mascot election because his choices are a giant douche and a turd sandwich. Unfortunately, his views on voting are seen as un-American, and he is ultimately banished from the town.    ",South Park (TV Series 1997– ),Douche and Turd
120,Something Wall-Mart This Way Comes,tt0121955,tt0763048,8,9,8.7,1823.0,2004-11-03,2004,"
    When a Wall-Mart built in South Park takes business away from local businesses, the boys go to the company's headquarters to get it destroyed.    ",South Park (TV Series 1997– ),Something Wall-Mart This Way Comes
121,Pre-School,tt0121955,tt0705949,8,10,8.4,1654.0,2004-11-10,2004,"
    A bully who was sent to juvenile hall in a misunderstanding is released, and comes looking for revenge.    ",South Park (TV Series 1997– ),Pre-School
122,Quest for Ratings,tt0121955,tt0705954,8,11,8.4,1587.0,2004-11-17,2004,"
    The boys begin to exaggerate stories when their student news show falls behind in the ratings.    ",South Park (TV Series 1997– ),Quest for Ratings
123,Stupid Spoiled Whore Video Playset,tt0121955,tt0705965,8,12,8.6,1868.0,2004-12-01,2004,"
    Mr. Slave fights against Paris Hilton when she becomes a bad influence on the girls in South Park. Meanwhile, Paris offers Butters' parents a huge amount of money if she can keep Butters as a pet.    ",South Park (TV Series 1997– ),Stupid Spoiled Whore Video Playset
124,Cartman's Incredible Gift,tt0121955,tt0705902,8,13,8.6,1761.0,2004-12-08,2004,"
    Cartman mistakenly believes he is a psychic, and is recruited by the police to help them with investigations.    ",South Park (TV Series 1997– ),Cartman's Incredible Gift
125,Woodland Critter Christmas,tt0121955,tt0705984,8,14,9.1,3042.0,2004-12-15,2004,"
    Stan helps a group of woodland critters by killing a mountain lion, only to discover that he's helping them give birth to the Antichrist.    ",South Park (TV Series 1997– ),Woodland Critter Christmas
126,Mr. Garrison's Fancy New Vagina,tt0121955,tt0705943,9,1,7.7,1714.0,2005-03-09,2005,"
    Mr. Garrison gets an operation and becomes a woman; Kyle gets surgery to become tall and black so he can play basketball; Gerald decides he wants to be a dolphin.    ",South Park (TV Series 1997– ),Mr. Garrison's Fancy New Vagina
127,"Die Hippie, Die",tt0121955,tt0758370,9,2,8.8,2105.0,2005-03-16,2005,"
    Cartman leads the resistance when a mass of hippies accumulates in South Park and starts a music festival.    ",South Park (TV Series 1997– ),"Die Hippie, Die"
128,Wing,tt0121955,tt0705983,9,3,7.5,1544.0,2005-03-23,2005,"
    The boys start a talent agency and represent a woman named Wing in Hollywood.    ",South Park (TV Series 1997– ),Wing
129,Best Friends Forever,tt0121955,tt0763046,9,4,8.6,1816.0,2005-03-30,2005,"
    Can Cartman and Kenny stay as ""Best Friends Forever"", even when Kenny buys the last PSP in stock?    ",South Park (TV Series 1997– ),Best Friends Forever
130,The Losing Edge,tt0121955,tt0763051,9,5,8.7,1884.0,2005-04-06,2005,"
    The boys enlist Kyle's cousin to help them lose in baseball so they won't have to go to the finals. Meanwhile, Randy trains to fight other parents during Stan's games.    ",South Park (TV Series 1997– ),The Losing Edge
131,The Death of Eric Cartman,tt0121955,tt0763050,9,6,9.1,2543.0,2005-04-13,2005,"
    When the boys decide to ignore Cartman, he assumes that he is dead, and enlists Butters to help him make up for his past sins.    ",South Park (TV Series 1997– ),The Death of Eric Cartman
132,Erection Day,tt0121955,tt0763047,9,7,7.7,1549.0,2005-04-20,2005,"
    Jimmy gets his first erection just days before the school talent show.    ",South Park (TV Series 1997– ),Erection Day
133,Two Days Before the Day After Tomorrow,tt0121955,tt0763053,9,8,8.5,1863.0,2005-10-19,2005,"
    When a dam breaks and floods a nearby town, South Park residents assume it was caused by global warming and barricade themselves in the community center.    ",South Park (TV Series 1997– ),Two Days Before the Day After Tomorrow
134,Marjorine,tt0121955,tt0761291,9,9,8.8,1912.0,2005-10-26,2005,"
    Butters fake his own death and disguises himself as a girl so he can infiltrate a sleepover and steal a fortune telling device from the girls. Meanwhile, Butters' father turns to the occult to bring back his son.    ",South Park (TV Series 1997– ),Marjorine
135,Follow That Egg,tt0121955,tt0705925,9,10,8.0,1494.0,2005-11-02,2005,"
    Ms Garrison realises she still has feelings for Mr Slave. But Mr Slave has moved on and plans to marry his new boyfriend, Big Gay Al as soon as the Governor signs the same sex marriage bill.    ",South Park (TV Series 1997– ),Follow That Egg
136,Ginger Kids,tt0121955,tt0761286,9,11,8.8,2037.0,2005-11-09,2005,"
    Cartman leads a vendetta against kids with red hair and freckles, until a prank makes him think he is one of them.    ",South Park (TV Series 1997– ),Ginger Kids
137,Trapped in the Closet,tt0121955,tt0761294,9,12,9.1,3321.0,2005-11-16,2005,"
    Several religious leaders recongize Stan as the second coming of Christ, and a whole soap opera unfolds with the help from a famous R&B sensation.    ",South Park (TV Series 1997– ),Trapped in the Closet
138,Free Willzyx,tt0121955,tt0761285,9,13,8.2,1712.0,2005-11-30,2005,"
    When a prank convinces the boys that a whale in a local aquarium is an alien from the moon, they go to extreme measures to send it home.    ",South Park (TV Series 1997– ),Free Willzyx
139,Bloody Mary,tt0121955,tt0761283,9,14,7.9,1608.0,2005-12-07,2005,"
    Randy is forced to go to AA meetings, where he becomes convinced that he has a disease. Desperate, he and Stan go on a pilgrimage to a statue of the virgin Mary that is miraculously bleeding from its ass.    ",South Park (TV Series 1997– ),Bloody Mary
140,The Return of Chef,tt0121955,tt0780944,10,1,8.1,1894.0,2006-03-22,2006,"
    After a long hiatus, Chef returns to South Park, but the boys notice that he isn't the same friend he used to be.    ",South Park (TV Series 1997– ),The Return of Chef
141,Smug Alert!,tt0121955,tt0783418,10,2,8.2,1743.0,2006-03-29,2006,"
    Stan persuades everyone in town to buy hybrid cars, not realizing the new cars cause a different kind of dangerous emission.    ",South Park (TV Series 1997– ),Smug Alert!
142,Cartoon Wars: Part 1,tt0121955,tt0786244,10,3,8.7,2104.0,2006-04-05,2006,"
    The town is in panic when Family Guy angers the Muslim world by attempting to air an image of Mohammed.    ",South Park (TV Series 1997– ),Cartoon Wars: Part 1
143,Cartoon Wars: Part 2,tt0121955,tt0789661,10,4,8.8,2046.0,2006-04-12,2006,"
    Cartman finds an unlikely ally in his quest to cancel Family Guy; The people of South Park bury their heads in sand pits to avoid watching the episode.    ",South Park (TV Series 1997– ),Cartoon Wars: Part 2
144,A Million Little Fibers,tt0121955,tt0793257,10,5,6.3,2157.0,2006-04-19,2006,"
    Towelie's autobiography, ""A Million Little Fibers"", becomes Oprah Winfrey's official Book of the Month selection and a bestseller... but for how long?    ",South Park (TV Series 1997– ),A Million Little Fibers
145,ManBearPig,tt0121955,tt0795284,10,6,8.0,2044.0,2006-04-26,2006,"
    Al Gore gets the boys trapped in Cave of the Winds while trying to kill the purported ""Manbearpig""; Cartman finds treasure that he attempts to steal.    ",South Park (TV Series 1997– ),ManBearPig
146,Tsst,tt0121955,tt0799356,10,7,9.0,2630.0,2006-05-03,2006,"
    Eric's mom turns to Dog Whisperer Cesar Millan as a last resort to turn him to a good little boy, but he may have also turned him into a repressed killer.    ",South Park (TV Series 1997– ),Tsst
147,"Make Love, Not Warcraft",tt0121955,tt0850173,10,8,9.5,5651.0,2006-10-04,2006,"
    The boys dedicate their lives to defeating a high level player killing other players in World of Warcraft.    ",South Park (TV Series 1997– ),"Make Love, Not Warcraft"
148,Mystery of the Urinal Deuce,tt0121955,tt0871765,10,9,8.3,1806.0,2006-10-11,2006,"
    Kyle sets out to prove that 9/11 wasn't a government conspiracy, and actually uncovers a government conspiracy to create a conspiracy.    ",South Park (TV Series 1997– ),Mystery of the Urinal Deuce
149,Miss Teacher Bangs a Boy,tt0121955,tt0882614,10,10,8.5,1956.0,2006-10-18,2006,"
    Kyle discovers that his brother Ike is having a sexual relationship with his kindergarten teacher. The police are reluctant to help, so Kyle is forced to turn to the new school hall monitor for help: Eric ""Dawg"" Cartman.    ",South Park (TV Series 1997– ),Miss Teacher Bangs a Boy
150,Hell on Earth 2006,tt0121955,tt0887071,10,11,8.1,1695.0,2006-10-25,2006,"
    Satan returns to Earth to throw a huge members-only Holloween party in Los Angeles, and the boys keep summoning the ghost of Biggie Smalls--which means that he's going to miss the party.    ",South Park (TV Series 1997– ),Hell on Earth 2006
151,Go God Go,tt0121955,tt0890648,10,12,8.6,1959.0,2006-11-01,2006,"
    Cartman tries to cryogenically freeze himself so he doesn't have to wait for the new Nintendo Wii; Ms. Garrison falls for the new Evolution teacher.    ",South Park (TV Series 1997– ),Go God Go
152,Go God Go XII,tt0121955,tt0895578,10,13,8.7,1889.0,2006-11-08,2006,"
    Cartman is stuck in the future, in the middle of an international civil war between rival Atheist factions. And he STILL can't play Nintendo Wii.    ",South Park (TV Series 1997– ),Go God Go XII
153,Stanley's Cup,tt0121955,tt0897215,10,14,7.4,2050.0,2006-11-15,2006,"
    When Stan loses his job as the paperboy, he decides to become the coach of the local Pee Wee Hockey team, just to make some money. Unfortunately, he gets way more than he bargained for.    ",South Park (TV Series 1997– ),Stanley's Cup
154,With Apologies to Jesse Jackson,tt0121955,tt0940288,11,1,8.8,2489.0,2007-03-07,2007,"
    Stan becomes a social outcast after his father Randy says ""the N-Word"" on national television, but Michael Richards and Mark Furhman come to Randy's rescue.    ",South Park (TV Series 1997– ),With Apologies to Jesse Jackson
155,Cartman Sucks,tt0121955,tt0948344,11,2,8.8,2364.0,2007-03-14,2007,"
    Cartman takes a photo with Butters' penis in his mouth to prove Butters is gay. He later finds out what the picture really means and freaks out when the photo disappears. Meanwhile, Butters has to go to a special camp to calm his urges.    ",South Park (TV Series 1997– ),Cartman Sucks
156,Lice Capades,tt0121955,tt0983724,11,3,8.0,1875.0,2007-03-21,2007,"
    A lice outbreak hits Ms. Garrison's class, and at least one parasite is determined to survive after his lice civilization is destroyed.    ",South Park (TV Series 1997– ),Lice Capades
157,The Snuke,tt0121955,tt0983725,11,4,8.3,1912.0,2007-03-28,2007,"
    While trying to find a way to persecute the new Arab kid in his class, Cartman accidentally uncovers an unrelated plot to assassinate Hillary Clinton at a South Park political rally.    ",South Park (TV Series 1997– ),The Snuke
158,Fantastic Easter Special,tt0121955,tt0983726,11,5,8.3,1788.0,2007-04-04,2007,"
    In a parody of ""The daVinci Code,"" Stan discovers the real reason behind Easter, decorating eggs, and the Easter Bunny.    ",South Park (TV Series 1997– ),Fantastic Easter Special
159,D-Yikes!,tt0121955,tt0983727,11,6,7.8,1881.0,2007-04-11,2007,"
    Ms. Garrison's latest date goes so badly that she assigns the class the book report over the weekend, but the boys hire immigrant labor to write it. Meanwhile, Ms. Garrison becomes a lesbian and saves the women's bar from a Persian takeover.    ",South Park (TV Series 1997– ),D-Yikes!
160,Night of the Living Homeless,tt0121955,tt0995581,11,7,8.8,2295.0,2007-04-18,2007,"
    One day after Kyle gives $20 to a homeless person, South Park becomes overrun with panhandlers.    ",South Park (TV Series 1997– ),Night of the Living Homeless
161,Le Petit Tourette,tt0121955,tt0995582,11,8,8.9,2435.0,2007-10-03,2007,"
    Cartman fakes having Tourette's syndrome so he can say whatever he wants, but faking the condition begins to wear on his mental filter.    ",South Park (TV Series 1997– ),Le Petit Tourette
162,More Crap,tt0121955,tt0995583,11,9,8.0,1935.0,2007-10-10,2007,"
    Randy Marsh sets the world record for the biggest bowel movement, until Bono comes along and challenges it.    ",South Park (TV Series 1997– ),More Crap
163,Imaginationland,tt0121955,tt0995577,11,10,9.0,3029.0,2007-10-17,2007,"
    Terrorists attack Imaginationland, in an attempt to take over peoples' imagination; Kyle refuses to follow through with his promise to suck Cartman's balls.    ",South Park (TV Series 1997– ),Imaginationland
164,Imaginationland: Episode II,tt0121955,tt0995578,11,11,9.0,2511.0,2007-10-24,2007,"
    With the help of Stan and Kyle, the military is able to access the portal to Imaginationland; Cartman goes to great lengths to get Kyle to suck his balls after the leprechaun bet.    ",South Park (TV Series 1997– ),Imaginationland: Episode II
165,Imaginationland: Episode III,tt0121955,tt0995579,11,12,9.0,2498.0,2007-10-31,2007,"
    Stan and Butters engage in battle as they fight the army of evil imaginary forces; Cartman once again goes to great lengths to get Kyle to suck his balls.    ",South Park (TV Series 1997– ),Imaginationland: Episode III
166,Guitar Queer-o,tt0121955,tt0995580,11,13,8.4,2084.0,2007-11-07,2007,"
    Stan and Kyle become local celebrities after they score 100,000 points on the video game ""Guitar Hero."" A talent agent signs them to a contract, which ends up ruining their friendship.    ",South Park (TV Series 1997– ),Guitar Queer-o
167,The List,tt0121955,tt1137316,11,14,8.5,1894.0,2007-11-14,2007,"
    The girls in the fourth grade class have made a secret list that rates every boy's looks from cutest to ugliest. When the boys steal the list, they are completely unprepared to deal with the results.    ",South Park (TV Series 1997– ),The List
168,Tonsil Trouble,tt0121955,tt1198003,12,1,7.9,1845.0,2008-03-12,2008,"
    After Cartman and Kyle are infected with the AIDS virus, they turn to Magic Johnson for assistance in finding a cure.    ",South Park (TV Series 1997– ),Tonsil Trouble
169,Britney's New Look,tt0121955,tt1205578,12,2,7.0,1994.0,2008-03-19,2008,"
    Distraught over the media's nonstop coverage of her, Britney Spears attempts to commit suicide, but survives despite blowing the top half of her head off. Disgusted by this treatment of her, the boys attempt to help, only to learn the secret behind the media's cruel scrutiny of celebrities.    ",South Park (TV Series 1997– ),Britney's New Look
170,Major Boobage,tt0121955,tt1207526,12,3,8.7,2376.0,2008-03-26,2008,"
    South Park declares cats illegal after kids start getting high on cat urine. Cartman starts hiding neighborhood cats in his attic to protect them, and Kenny becomes an addict and starts having Heavy Metal (1981) hallucinations.    ",South Park (TV Series 1997– ),Major Boobage
171,Canada on Strike,tt0121955,tt1211261,12,4,8.0,1782.0,2008-04-02,2008,"
    Canada goes on strike and demands more money, but nobody takes the strike seriously. However, the boys try to make money for Canada by turning Butters into an Internet video star.    ",South Park (TV Series 1997– ),Canada on Strike
172,"Eek, a Penis!",tt0121955,tt1213538,12,5,7.7,1633.0,2008-04-09,2008,"
    Cartman is commended for his excellent substitute teaching, so he is brought to the inner city to help the high schoolers. Meanwhile, Ms. Garrison wants to be Mr. Garrison again.    ",South Park (TV Series 1997– ),"Eek, a Penis!"
173,Over Logging,tt0121955,tt1218415,12,6,8.6,2014.0,2008-04-16,2008,"
    A prolonged Internet service outage hits South Park and most of the rest of the country, and Randy moves the Marsh family to California hoping to find a connection (and Internet porn for himself).    ",South Park (TV Series 1997– ),Over Logging
174,Super Fun Time,tt0121955,tt1220462,12,7,8.4,1726.0,2008-04-23,2008,"
    A class field trip to a frontier park turns into a hostage situation when a group of robbers use the park to evade the police, but the park employees won't help resolve the situation because they won't get out of character.    ",South Park (TV Series 1997– ),Super Fun Time
175,The China Probrem,tt0121955,tt1221771,12,8,7.9,1871.0,2008-10-08,2008,"
    Cartman and Butters go to P.F. Chang's to try to uncover the Chinese conspiracy to take over the U.S.. Stan and Kyle accuse Steven Spielberg and George Lucas of raping Indiana Jones    ",South Park (TV Series 1997– ),The China Probrem
176,Breast Cancer Show Ever,tt0121955,tt1307777,12,9,8.6,1892.0,2008-10-15,2008,"
    Cartman makes fun of Wendy after she delivers a report on breast cancer. She challenges him to a fight, but he keeps finding ways to get out of it. But he also won't stop making fun of her.    ",South Park (TV Series 1997– ),Breast Cancer Show Ever
177,Pandemic,tt0121955,tt1312012,12,10,8.1,1542.0,2008-10-22,2008,"
    With Craig's help, the boys start up a Peruvian pan flute band to make money. However, they are detained by Homeland Security and sent to Peru to end the ""Pandemic."" In the pan flute bands' absence, giant guinea pigs invade South Park.    ",South Park (TV Series 1997– ),Pandemic
178,Pandemic 2: The Startling,tt0121955,tt1312846,12,11,7.9,1511.0,2008-10-29,2008,"
    Craig and the boys are stranded in the Andes Mountains while giant guinea pigs wreak havoc all over the planet. Craig is the only person who can end the terror, but he doesn't care and won't do anything about it.    ",South Park (TV Series 1997– ),Pandemic 2: The Startling
179,About Last Night...,tt0121955,tt1312843,12,12,7.8,1575.0,2008-11-05,2008,"
    While the rest of the nation is distracted by the results of the presidential election, Barack Obama and John McCain set out to complete their true combined objective: a daring ""Ocean's Eleven"" style jewel heist.    ",South Park (TV Series 1997– ),About Last Night...
180,Elementary School Musical,tt0121955,tt1312844,12,13,7.7,1527.0,2008-11-12,2008,"
    The boys try to resist the ""High School Musical"" fad when it hits South Park Elementary, while also trying to convince the school's top singer that he should follow his dream and try out for the basketball team.    ",South Park (TV Series 1997– ),Elementary School Musical
181,The Ungroundable,tt0121955,tt1312845,12,14,7.9,1512.0,2008-11-19,2008,"
    Butters starts hanging out with the Vampire kids, who are angering the Goth kids at South Park Elementary because everybody is confusing the Vampire kids with them.    ",South Park (TV Series 1997– ),The Ungroundable
182,The Ring,tt0121955,tt1390286,13,1,8.2,1890.0,2009-03-11,2009,"
    The boys discover that the Jonas Brothers' purity ring campaign is just part of Disney's plot to get away with marketing sex to pre-teen girls.    ",South Park (TV Series 1997– ),The Ring
183,The Coon,tt0121955,tt1395555,13,2,8.4,1941.0,2009-03-18,2009,"
    Cartman tries to become a superhero, only to have another fourth grader steal his thunder by becoming one too and becoming more popular.    ",South Park (TV Series 1997– ),The Coon
184,Margaritaville,tt0121955,tt1397941,13,3,8.6,1920.0,2009-03-25,2009,"
    In a parody of the final weeks of Christ's life, South Park goes into hysterics over the failing economy, but Kyle begins preaching that there is no reason for fear. Meanwhile, Stan unsuccessfully tries to return his dad's margarita machine.    ",South Park (TV Series 1997– ),Margaritaville
185,"Eat, Pray, Queef",tt0121955,tt1397942,13,4,6.5,1740.0,2009-04-01,2009,"
    The fart-loving males of South Park try to ban vaginal flatulence in Colorado after ""Terrance & Phillip"" is replaced by ""The Queef Sisters.""    ",South Park (TV Series 1997– ),"Eat, Pray, Queef"
186,Fishsticks,tt0121955,tt1397943,13,5,8.7,2412.0,2009-04-08,2009,"
    Jimmy comes up with the perfect joke, but Cartman wants to take half the credit for it. However, Kanye West doesn't get the joke, and vows revenge on the person who came up with it.    ",South Park (TV Series 1997– ),Fishsticks
187,Pinewood Derby,tt0121955,tt1397944,13,6,7.9,1570.0,2009-04-15,2009,"
    Randy and Stan accidentally reach warp speed when Randy illegally soups up Stan's Pinewood Derby racer, which prompts a visit by an alien gangster and the space police trying to track him down.    ",South Park (TV Series 1997– ),Pinewood Derby
188,Fatbeard,tt0121955,tt1397945,13,7,8.2,1689.0,2009-04-22,2009,"
    Cartman leads a group of schoolmates to Somalia to become pirates.    ",South Park (TV Series 1997– ),Fatbeard
189,Dead Celebrities,tt0121955,tt1468598,13,8,7.8,1554.0,2009-10-07,2009,"
    When Ike is haunted by dead celebrities, Kyle and the boys hire professional ghost hunters to investigate the Broflovski house for paranormal activity.    ",South Park (TV Series 1997– ),Dead Celebrities
190,Butters' Bottom Bitch,tt0121955,tt1526694,13,9,8.7,1994.0,2009-10-14,2009,"
    Butters starts his own pimping business, while a local police officer takes his undercover prostitution sting a little too far.    ",South Park (TV Series 1997– ),Butters' Bottom Bitch
191,W.T.F.,tt0121955,tt1532990,13,10,8.3,1580.0,2009-10-21,2009,"
    The boys form their own wrestling federation, but seem to be more concerned with theatrics and storylines than the actual sport.    ",South Park (TV Series 1997– ),W.T.F.
192,Whale Whores,tt0121955,tt1535839,13,11,8.2,1607.0,2009-10-28,2009,"
    Stan is upset about the Japanese killing whales and dolphins, so he takes command of the Sea Shepherd on the ""Whale Wars"" reality show and does something about it.    ",South Park (TV Series 1997– ),Whale Whores
193,The F Word,tt0121955,tt1539447,13,12,8.2,1554.0,2009-11-04,2009,"
    The boys try to get the meaning of the word ""fag"" changed from homosexual to motorcycle riders.    ",South Park (TV Series 1997– ),The F Word
194,Dances with Smurfs,tt0121955,tt1546329,13,13,8.2,1484.0,2009-11-11,2009,"
    Cartman takes over the morning school announcements and turns it into a personal soapbox against school president Wendy Testaburger.    ",South Park (TV Series 1997– ),Dances with Smurfs
195,Pee,tt0121955,tt1549809,13,14,7.7,1479.0,2009-11-18,2009,"
    When the pee levels reach a critical stage at a local water park, chaos and disaster ensue. However, after the disaster, Cartman remains obsessed with the number of minorities who are ""taking over"" the park.    ",South Park (TV Series 1997– ),Pee
196,Sexual Healing,tt0121955,tt1615374,14,1,7.6,1590.0,2010-03-17,2010,"
    After Tiger Woods comes clean, America becomes obsessed with the ""epidemic"" of rich men having sex with lots of women. As a result, Kyle and Butters are labeled as sex addicts and are placed in treatment.    ",South Park (TV Series 1997– ),Sexual Healing
197,The Tale of Scrotie McBoogerballs,tt0121955,tt1624774,14,2,8.0,1648.0,2010-03-24,2010,"
    The boys try to write the most graphic, offensive book ever, and then blame Butters when Stan's mom finds it. But when the book is hailed as a work of literary genius, Butters becomes the ""voice of a generation.""    ",South Park (TV Series 1997– ),The Tale of Scrotie McBoogerballs
198,Medicinal Fried Chicken,tt0121955,tt1629114,14,3,8.7,2142.0,2010-03-31,2010,"
    Randy deliberately gets testicular cancer so that he can receive a medicinal marijuana prescription, while Cartman becomes a black market KFC dealer when all of the restaurants are shut down for being unhealthy.    ",South Park (TV Series 1997– ),Medicinal Fried Chicken
199,You Have 0 Friends,tt0121955,tt1633052,14,4,8.7,2182.0,2010-04-07,2010,"
    When attempting to delete his Facebook profile, Stan is sucked into a virtual Facebook world; Kyle befriends a friendless third-grader, with drastic consequences.    ",South Park (TV Series 1997– ),You Have 0 Friends
200,200,tt0121955,tt1635619,14,5,8.8,1794.0,2010-04-14,2010,"
    Tom Cruise gathers other celebrities mocked by South Park and threatens a class action lawsuit unless the town brings Mohammed to them, so that they can obtain his powers not to be ridiculed.    ",South Park (TV Series 1997– ),200
201,201,tt0121955,tt1644896,14,6,8.7,1551.0,2010-04-21,2010,"
    As the celebrities and the gingers battle over who gets possession of Mohammed, the Super Best Friends come to Mohammed's rescue. Meanwhile, Cartman may finally discover the ""real"" truth about the identity of his father.    ",South Park (TV Series 1997– ),201
202,Crippled Summer,tt0121955,tt1644897,14,7,6.9,1639.0,2010-04-28,2010,"
    The boys stage an intervention for Towelie after he falls off the wagon while working at Timmy and Jimmy's summer camp. At the camp, a jealous camper resorts to dirty tricks to beat Jimmy in a series of competitions.    ",South Park (TV Series 1997– ),Crippled Summer
203,Poor and Stupid,tt0121955,tt1708917,14,8,7.6,1462.0,2010-10-06,2010,"
    Cartman wants to be a NASCAR driver when he grows up but believes he's too rich and too smart and that in order to be a NASCAR racer and enjoy it, he has to be poor and stupid. In order to achieve his goal, he enlists the help of Butters, and the feminine hygiene product Vagisil.    ",South Park (TV Series 1997– ),Poor and Stupid
204,It's a Jersey Thing,tt0121955,tt1742995,14,9,8.0,1590.0,2010-10-13,2010,"
    South Park tries to keep New Jersey from spreading to their town, and they are forced to turn to some of their enemies for help.    ",South Park (TV Series 1997– ),It's a Jersey Thing
205,Insheeption,tt0121955,tt1755897,14,10,8.1,1557.0,2010-10-20,2010,"
    Stan and Mr. Mackey suffer a hoarding disorder. In an attempt to find the cause for it, they get trapped in Mr. Mackey's dream.    ",South Park (TV Series 1997– ),Insheeption
206,Coon 2: Hindsight,tt0121955,tt1747501,14,11,8.2,1437.0,2010-10-27,2010,"
    A new superhero named ""Captain Hindsight"" emerges to help with a new BP oil spill, and The Coon tries to make sure that he joins his union of superheroes.    ",South Park (TV Series 1997– ),Coon 2: Hindsight
207,Mysterion Rises,tt0121955,tt1751797,14,12,8.4,1493.0,2010-11-03,2010,"
    Mysterion assumes control of South Park's superhero alliance after The Coon is kicked out. Meanwhile, The Coon plots his plan for revenge by conspiring with the enemy, and where is Captain Hindsight when the world needs him?    ",South Park (TV Series 1997– ),Mysterion Rises
208,Coon vs. Coon and Friends,tt0121955,tt1759387,14,13,8.4,1423.0,2010-11-10,2010,"
    Cartman and Cthulhu get their revenge on Coon and Friends, while Mysterion continues to try and discover the secret behind his superpower of never being able to die.    ",South Park (TV Series 1997– ),Coon vs. Coon and Friends
209,Crème Fraîche,tt0121955,tt1766998,14,14,8.2,1554.0,2010-11-17,2010,"
    Randy becomes addicted to the Food Network, and Sharon tries to compensate for his lack of attention by turning to the Shape Weight.    ",South Park (TV Series 1997– ),Crème Fraîche
210,HUMANCENTiPAD,tt0121955,tt1884035,15,1,7.6,2002.0,2011-04-27,2011,"
    After Kyle clicks on the latest iTunes user agreement without reading it, Steve Jobs forces him to be an unwilling participant in his latest project. Meanwhile, Cartman equates his mom not giving him an iPad to sexual abuse.    ",South Park (TV Series 1997– ),HUMANCENTiPAD
